dim 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dim 1
309 520 0.020000
309 540 0.020000
309 626 0.020000
309 639 0.020000
309 712 0.020000
309 754 0.020000
309 765 0.020000
309 798 0.020000
309 823 0.020000
309 840 0.020000
309 848 0.020000
309 913 0.020000
309 937 0.020000
309 1103 0.040000
309 1125 0.020000
309 1131 0.020000
309 1139 0.020000
309 1182 0.060000
309 1186 0.020000
309 1391 0.040000
309 1421 0.020000
309 1467 0.080000
309 1497 0.020000
309 1508 0.040000
310 72 0.200000
310 97 0.200000
310 405 0.600000
311 48 0.117647
311 50 0.058824
311 254 0.117647
311 308 0.117647
311 317 0.058824
311 321 0.058824
311 350 0.058824
311 365 0.117647
311 399 0.058824
311 400 0.058824
311 567 0.117647
311 1037 0.058824
312 1 0.607843
312 3 0.058824
312 132 0.078431
312 194 0.019608
312 644 0.039216
312 851 0.019608
312 1014 0.019608
312 1626 0.137255
312 1728 0.019608
313 1 0.025641
313 34 0.384615
313 38 0.153846
313 63 0.025641
313 75 0.102564
313 78 0.025641
313 127 0.025641
313 228 0.025641
313 801 0.205128
313 834 0.025641
314 34 0.060606
314 48 0.090909
314 51 0.030303
314 95 0.030303
314 103 0.045455
314 131 0.075758
314 228 0.060606
314 254 0.015152
314 281 0.030303
314 308 0.030303
314 333 0.060606
314 342 0.015152
314 372 0.106061
314 400 0.015152
314 479 0.075758
314 542 0.030303
314 644 0.015152
314 731 0.015152
314 834 0.090909
314 966 0.045455
314 992 0.015152
314 1185 0.015152
314 1296 0.015152
314 1449 0.015152
315 263 0.090909
315 777 0.090909
315 778 0.090909
315 840 0.090909
315 993 0.363636
315 994 0.272727
316 74 0.042373
316 102 0.050847
316 181 0.016949
316 250 0.008475
316 263 0.118644
316 281 0.008475
316 303 0.008475
316 308 0.033898
316 325 0.110169
316 327 0.008475
316 355 0.457627
316 390 0.008475
316 496 0.008475
316 509 0.025424
316 714 0.008475
316 726 0.059322
316 777 0.016949
316 955 0.008475
317 6 0.016304
317 32 0.005435
317 105 0.005435
317 191 0.016304
317 254 0.070652
317 263 0.059783
317 281 0.092391
317 307 0.038043
317 308 0.179348
317 309 0.005435
317 311 0.021739
317 315 0.016304
317 316 0.016304
317 319 0.016304
317 325 0.010870
317 333 0.021739
317 343 0.005435
317 367 0.016304
317 368 0.016304
317 394 0.005435
317 398 0.005435
317 408 0.005435
317 429 0.005435
317 477 0.016304
317 479 0.016304
317 482 0.005435
317 538 0.016304
317 571 0.005435
317 605 0.097826
317 617 0.010870
317 626 0.005435
317 659 0.005435
317 679 0.027174
317 680 0.005435
317 701 0.005435
317 711 0.005435
317 739 0.010870
317 749 0.010870
317 840 0.010870
317 992 0.010870
317 1011 0.005435
317 1111 0.010870
317 1120 0.005435
317 1168 0.005435
317 1171 0.005435
317 1181 0.005435
317 1184 0.021739
317 1260 0.005435
317 1281 0.005435
317 1283 0.005435
317 1534 0.005435
318 34 0.187500
318 67 0.062500
318 72 0.031250
318 124 0.125000
318 132 0.031250
318 325 0.031250
318 513 0.031250
318 802 0.031250
318 966 0.031250
318 984 0.031250
318 995 0.062500
318 1042 0.062500
318 1127 0.062500
318 1285 0.062500
318 1543 0.093750
318 1601 0.031250
318 1736 0.031250
319 34 0.103448
319 95 0.103448
319 317 0.034483
319 325 0.103448
319 333 0.103448
319 337 0.034483
319 338 0.241379
319 342 0.034483
319 349 0.034483
319 438 0.034483
319 540 0.034483
319 926 0.034483
319 1075 0.034483
319 1127 0.068966
321 3 0.003571
321 8 0.003571
321 52 0.007143
321 68 0.014286
321 72 0.017857
321 75 0.007143
321 84 0.003571
321 88 0.003571
321 119 0.007143
321 120 0.003571
321 144 0.003571
321 154 0.003571
321 172 0.003571
321 174 0.003571
321 175 0.003571
321 177 0.003571
321 191 0.003571
321 203 0.003571
321 209 0.007143
321 212 0.017857
321 228 0.003571
321 233 0.003571
321 236 0.007143
321 242 0.014286
321 263 0.003571
321 270 0.003571
321 277 0.003571
321 278 0.003571
321 280 0.007143
321 288 0.010714
321 297 0.010714
321 299 0.014286
321 300 0.010714
321 306 0.003571
321 309 0.007143
321 311 0.007143
321 313 0.007143
321 316 0.010714
321 325 0.003571
321 343 0.003571
321 344 0.010714
321 348 0.003571
321 349 0.003571
321 352 0.003571
321 358 0.007143
321 359 0.007143
321 365 0.017857
321 368 0.021429
321 371 0.003571
321 372 0.003571
321 373 0.003571
321 376 0.014286
321 389 0.003571
321 392 0.192857
321 396 0.007143
321 402 0.007143
321 405 0.014286
321 411 0.007143
321 412 0.003571
321 437 0.017857
321 449 0.007143
321 450 0.003571
321 454 0.050000
321 460 0.042857
321 464 0.003571
321 466 0.003571
321 472 0.003571
321 476 0.003571
321 479 0.003571
321 480 0.014286
321 481 0.007143
321 482 0.003571
321 487 0.010714
321 489 0.003571
321 490 0.003571
321 491 0.010714
321 495 0.010714
321 500 0.003571
321 502 0.017857
321 504 0.003571
321 506 0.003571
321 507 0.003571
321 538 0.007143
321 550 0.003571
321 587 0.003571
321 593 0.003571
321 595 0.017857
321 598 0.003571
321 607 0.010714
321 609 0.007143
321 616 0.010714
321 626 0.003571
321 663 0.003571
321 675 0.003571
321 713 0.003571
321 721 0.010714
321 754 0.014286
321 758 0.010714
321 765 0.007143
321 766 0.017857
321 774 0.003571
321 783 0.007143
321 784 0.003571
321 798 0.003571
321 1260 0.003571
322 652 0.100000
322 1021 0.300000
322 1056 0.100000
322 1127 0.100000
322 1217 0.300000
322 1402 0.100000
323 34 0.001976
323 42 0.024704
323 48 0.025692
323 67 0.000988
323 68 0.075099
323 73 0.002964
323 75 0.005929
323 88 0.041502
323 97 0.000988
323 98 0.004941
323 102 0.004941
323 105 0.002964
323 124 0.015810
323 142 0.000988
323 161 0.001976
323 181 0.001976
323 191 0.002964
323 234 0.000988
323 250 0.013834
323 276 0.000988
323 281 0.060277
323 285 0.004941
323 289 0.000988
323 298 0.084980
323 308 0.004941
323 325 0.001976
323 333 0.000988
323 337 0.000988
323 339 0.009881
323 340 0.001976
323 341 0.080040
323 346 0.003953
323 350 0.000988
323 356 0.001976
323 367 0.076087
323 372 0.000988
323 373 0.001976
323 395 0.000988
323 400 0.012846
323 413 0.001976
323 418 0.000988
323 421 0.001976
323 431 0.000988
323 455 0.000988
323 456 0.000988
323 458 0.000988
323 482 0.000988
323 514 0.000988
323 557 0.065217
323 560 0.000988
323 617 0.001976
323 632 0.015810
323 636 0.003953
323 637 0.000988
323 638 0.000988
323 640 0.020751
323 642 0.028656
323 643 0.014822
323 645 0.003953
323 646 0.000988
323 678 0.000988
323 687 0.000988
323 704 0.003953
323 719 0.003953
323 725 0.006917
323 728 0.004941
323 732 0.001976
323 741 0.032609
323 753 0.022727
323 758 0.012846
323 779 0.001976
323 834 0.009881
323 865 0.002964
323 950 0.019763
323 966 0.012846
323 991 0.003953
323 996 0.000988
323 999 0.005929
323 1006 0.002964
323 1007 0.000988
323 1014 0.004941
323 1036 0.008893
323 1042 0.009881
323 1044 0.000988
323 1047 0.001976
323 1073 0.002964
323 1083 0.003953
323 1124 0.001976
323 1164 0.000988
323 1235 0.000988
323 1267 0.005929
323 1283 0.000988
323 1297 0.031621
323 1339 0.011858
323 1347 0.002964
323 1449 0.000988
324 34 0.034483
324 51 0.551724
324 128 0.068966
324 329 0.310345
324 1537 0.034483
325 6 0.009434
325 42 0.004717
325 61 0.004717
325 72 0.009434
325 97 0.122642
325 109 0.004717
325 128 0.009434
325 194 0.009434
325 242 0.009434
325 316 0.047170
325 318 0.004717
325 319 0.004717
325 323 0.004717
325 326 0.004717
325 344 0.004717
325 378 0.018868
325 379 0.004717
325 391 0.018868
325 437 0.004717
325 479 0.014151
325 482 0.066038
325 483 0.004717
325 513 0.018868
325 523 0.014151
325 532 0.009434
325 542 0.051887
325 548 0.004717
325 549 0.028302
325 553 0.004717
325 559 0.004717
325 560 0.004717
325 567 0.009434
325 573 0.004717
325 583 0.009434
325 598 0.018868
325 607 0.014151
325 625 0.033019
325 632 0.018868
325 642 0.009434
325 644 0.018868
325 645 0.014151
325 683 0.014151
325 707 0.004717
325 712 0.009434
325 713 0.009434
325 743 0.004717
325 760 0.018868
325 783 0.014151
325 817 0.004717
325 823 0.004717
325 831 0.004717
325 840 0.004717
325 859 0.004717
325 874 0.009434
325 924 0.004717
325 926 0.009434
325 938 0.009434
325 941 0.004717
325 952 0.004717
325 1033 0.018868
325 1049 0.014151
325 1059 0.004717
325 1069 0.014151
325 1072 0.037736
325 1158 0.004717
325 1169 0.004717
325 1181 0.004717
325 1211 0.009434
325 1243 0.009434
325 1248 0.004717
325 1260 0.004717
325 1281 0.023585
325 1283 0.004717
325 1292 0.004717
325 1402 0.009434
325 1423 0.004717
326 325 0.142857
326 552 0.142857
326 688 0.142857
326 701 0.428571
326 883 0.142857
327 97 0.058824
327 144 0.058824
327 297 0.058824
327 316 0.058824
327 463 0.058824
327 589 0.117647
327 617 0.058824
327 765 0.058824
327 774 0.117647
327 784 0.058824
327 798 0.058824
327 938 0.058824
327 1103 0.058824
327 1255 0.058824
327 1598 0.058824
328 52 0.333333
328 581 0.666667
329 142 0.055556
329 324 0.444444
329 333 0.055556
329 415 0.111111
329 468 0.055556
329 615 0.055556
329 1510 0.111111
329 1537 0.111111
332 63 0.020833
332 263 0.041667
332 281 0.562500
332 308 0.125000
332 316 0.020833
332 333 0.020833
332 352 0.083333
332 527 0.020833
332 840 0.020833
332 908 0.020833
332 919 0.020833
332 1393 0.041667
333 42 0.066667
333 308 0.200000
333 314 0.066667
333 317 0.400000
333 319 0.133333
333 329 0.066667
333 1227 0.066667
334 62 0.046512
334 128 0.162791
334 194 0.069767
334 245 0.023256
334 297 0.023256
334 358 0.023256
334 364 0.093023
334 429 0.023256
334 437 0.046512
334 523 0.069767
334 540 0.023256
334 687 0.023256
334 815 0.023256
334 823 0.023256
334 840 0.046512
334 928 0.162791
334 1002 0.023256
334 1283 0.023256
334 1442 0.046512
334 1603 0.023256
335 6 0.219512
335 19 0.012195
335 34 0.158537
335 50 0.024390
335 60 0.036585
335 72 0.158537
335 88 0.012195
335 98 0.036585
335 115 0.012195
335 155 0.024390
335 174 0.024390
335 191 0.024390
335 263 0.012195
335 278 0.012195
335 356 0.036585
335 365 0.012195
335 368 0.134146
335 373 0.048780
336 294 0.076923
336 308 0.076923
336 315 0.076923
336 333 0.153846
336 368 0.307692
336 536 0.307692
337 63 0.010989
337 72 0.021978
337 105 0.021978
337 142 0.010989
337 220 0.043956
337 254 0.032967
337 260 0.010989
337 263 0.043956
337 272 0.032967
337 281 0.153846
337 297 0.087912
337 317 0.010989
337 352 0.010989
337 367 0.010989
337 398 0.010989
337 474 0.021978
337 504 0.032967
337 509 0.021978
337 583 0.010989
337 598 0.021978
337 605 0.054945
337 626 0.010989
337 632 0.010989
337 649 0.032967
337 673 0.021978
337 700 0.010989
337 769 0.021978
337 771 0.010989
337 777 0.021978
337 840 0.032967
337 966 0.010989
337 1042 0.021978
337 1168 0.032967
337 1283 0.010989
337 1415 0.021978
337 1598 0.010989
337 1624 0.010989
337 1641 0.010989
337 1648 0.010989
338 63 0.029412
338 97 0.029412
338 144 0.029412
338 260 0.029412
338 319 0.058824
338 343 0.029412
338 348 0.088235
338 386 0.029412
338 454 0.205882
338 475 0.058824
338 595 0.029412
338 1104 0.029412
338 1107 0.029412
338 1244 0.088235
338 1302 0.235294
339 63 0.050000
339 212 0.025000
339 245 0.025000
339 256 0.025000
339 286 0.025000
339 289 0.025000
339 314 0.025000
339 323 0.050000
339 437 0.025000
339 441 0.025000
339 462 0.025000
339 463 0.100000
339 475 0.025000
339 493 0.050000
339 495 0.025000
339 598 0.050000
339 626 0.025000
339 698 0.050000
339 711 0.050000
339 713 0.025000
339 792 0.025000
339 913 0.025000
339 1000 0.025000
339 1066 0.025000
339 1068 0.025000
339 1236 0.050000
339 1402 0.075000
339 1426 0.025000
340 56 0.666667
340 368 0.333333
341 6 0.006536
341 157 0.019608
341 307 0.071895
341 323 0.352941
341 353 0.026144
341 460 0.006536
341 475 0.006536
341 578 0.006536
341 638 0.006536
341 686 0.019608
341 697 0.006536
341 701 0.013072
341 711 0.032680
341 793 0.006536
341 831 0.006536
341 840 0.006536
341 863 0.006536
341 950 0.019608
341 1056 0.019608
341 1072 0.019608
341 1093 0.006536
341 1132 0.013072
341 1138 0.039216
341 1181 0.013072
341 1255 0.104575
341 1280 0.006536
341 1338 0.071895
341 1373 0.006536
341 1395 0.013072
341 1423 0.045752
341 1624 0.006536
341 1792 0.013072
342 8 0.004717
342 27 0.004717
342 63 0.042453
342 142 0.009434
342 173 0.009434
342 194 0.018868
342 239 0.009434
342 260 0.004717
342 319 0.018868
342 323 0.004717
342 364 0.018868
342 379 0.004717
342 389 0.004717
342 454 0.009434
342 460 0.004717
342 495 0.023585
342 502 0.047170
342 523 0.009434
342 544 0.042453
342 561 0.066038
342 583 0.004717
342 588 0.033019
342 598 0.047170
342 626 0.033019
342 638 0.051887
342 658 0.009434
342 698 0.009434
342 753 0.009434
342 783 0.009434
342 784 0.004717
342 797 0.018868
342 798 0.004717
342 809 0.009434
342 815 0.009434
342 840 0.004717
342 843 0.023585
342 969 0.018868
342 971 0.018868
342 975 0.009434
342 1015 0.004717
342 1039 0.094340
342 1040 0.009434
342 1050 0.004717
342 1068 0.014151
342 1097 0.018868
342 1216 0.004717
342 1244 0.004717
342 1255 0.004717
342 1268 0.037736
342 1302 0.009434
342 1362 0.028302
342 1384 0.004717
342 1406 0.004717
342 1417 0.009434
342 1431 0.009434
342 1462 0.004717
342 1497 0.014151
342 1578 0.004717
342 1585 0.004717
342 1603 0.009434
342 1848 0.009434
343 6 0.052632
343 62 0.105263
343 73 0.052632
343 74 0.052632
343 317 0.052632
343 338 0.052632
343 350 0.157895
343 386 0.105263
343 424 0.052632
343 438 0.052632
343 688 0.052632
343 735 0.052632
343 755 0.052632
343 790 0.052632
343 1242 0.052632
344 42 0.076923
344 128 0.076923
344 172 0.076923
344 194 0.076923
344 209 0.076923
344 254 0.076923
344 263 0.153846
344 403 0.384615
345 56 0.083333
345 95 0.083333
345 103 0.125000
345 141 0.041667
345 259 0.041667
345 318 0.083333
345 346 0.166667
345 361 0.041667
345 518 0.083333
345 691 0.125000
345 946 0.041667
345 947 0.041667
345 1058 0.041667
346 8 0.021277
346 204 0.021277
346 220 0.021277
346 345 0.063830
346 366 0.042553
346 388 0.021277
346 590 0.063830
346 598 0.021277
346 654 0.042553
346 679 0.021277
346 817 0.042553
346 838 0.021277
346 840 0.021277
346 977 0.021277
346 995 0.021277
346 1062 0.021277
346 1189 0.042553
346 1248 0.021277
346 1284 0.021277
346 1346 0.127660
346 1353 0.042553
346 1419 0.021277
346 1453 0.021277
346 1616 0.021277
346 1629 0.021277
346 1644 0.085106
346 1655 0.021277
346 1734 0.021277
346 1749 0.042553
347 191 1.000000
348 338 1.000000
349 8 0.133333
349 32 0.066667
349 97 0.066667
349 147 0.133333
349 297 0.066667
349 319 0.066667
349 391 0.066667
349 511 0.133333
349 655 0.200000
349 753 0.066667
350 6 0.042553
350 299 0.021277
350 311 0.021277
350 323 0.074468
350 335 0.021277
350 343 0.127660
350 358 0.021277
350 365 0.031915
350 376 0.042553
350 436 0.010638
350 439 0.010638
350 447 0.010638
350 480 0.010638
350 481 0.021277
350 576 0.010638
350 592 0.031915
350 605 0.021277
350 617 0.127660
350 626 0.148936
350 632 0.010638
350 713 0.010638
350 753 0.010638
350 802 0.031915
350 860 0.010638
350 872 0.031915
350 1102 0.010638
350 1168 0.031915
350 1353 0.010638
350 1551 0.031915
351 99 0.142857
351 299 0.142857
351 598 0.142857
351 658 0.428571
351 815 0.142857
352 97 0.083333
352 309 0.250000
352 332 0.083333
352 503 0.166667
352 840 0.166667
352 908 0.083333
352 1358 0.083333
352 1509 0.083333
353 42 0.060606
353 194 0.060606
353 254 0.030303
353 261 0.015152
353 296 0.030303
353 298 0.060606
353 341 0.045455
353 372 0.106061
353 392 0.045455
353 482 0.030303
353 504 0.045455
353 598 0.015152
353 645 0.015152
353 654 0.015152
353 725 0.015152
353 793 0.060606
353 950 0.166667
353 1062 0.015152
353 1113 0.015152
353 1183 0.015152
353 1187 0.015152
353 1283 0.030303
353 1284 0.015152
353 1326 0.015152
353 1365 0.015152
353 1717 0.015152
353 1722 0.015152
353 1772 0.015152
354 398 0.777778
354 1373 0.222222
355 102 0.126582
355 181 0.037975
355 193 0.088608
355 194 0.012658
355 209 0.012658
355 296 0.012658
355 316 0.708861
356 63 0.045455
356 335 0.045455
356 474 0.045455
356 536 0.045455
356 543 0.181818
356 711 0.136364
356 792 0.045455
356 840 0.045455
356 843 0.045455
356 1255 0.045455
356 1281 0.136364
356 1419 0.045455
356 1420 0.045455
356 1501 0.090909
357 8 0.006780
357 52 0.003390
357 53 0.003390
357 63 0.003390
357 65 0.003390
357 72 0.010169
357 120 0.003390
357 128 0.003390
357 134 0.010169
357 135 0.003390
357 143 0.006780
357 152 0.003390
357 154 0.006780
357 168 0.006780
357 175 0.003390
357 194 0.003390
357 299 0.003390
357 306 0.003390
357 314 0.003390
357 343 0.006780
357 358 0.010169
357 378 0.006780
357 379 0.006780
357 389 0.003390
357 393 0.003390
357 396 0.010169
357 402 0.003390
357 405 0.006780
357 407 0.006780
357 409 0.067797
357 428 0.003390
357 429 0.006780
357 437 0.003390
357 449 0.003390
357 454 0.003390
357 460 0.003390
357 464 0.003390
357 466 0.003390
357 474 0.020339
357 475 0.003390
357 476 0.003390
357 480 0.003390
357 501 0.003390
357 502 0.037288
357 523 0.003390
357 525 0.027119
357 527 0.003390
357 528 0.003390
357 538 0.003390
357 592 0.003390
357 593 0.003390
357 598 0.006780
357 605 0.003390
357 617 0.003390
357 626 0.013559
357 638 0.010169
357 654 0.003390
357 659 0.006780
357 701 0.006780
357 708 0.010169
357 711 0.003390
357 713 0.003390
357 753 0.003390
357 758 0.054237
357 774 0.003390
357 783 0.006780
357 792 0.023729
357 798 0.003390
357 802 0.003390
357 809 0.010169
357 816 0.003390
357 817 0.003390
357 818 0.010169
357 835 0.003390
357 840 0.003390
357 843 0.003390
357 903 0.003390
357 938 0.006780
357 964 0.003390
357 967 0.003390
357 973 0.006780
357 974 0.003390
357 986 0.016949
357 988 0.003390
357 992 0.003390
357 1015 0.003390
357 1039 0.006780
357 1041 0.010169
357 1062 0.003390
357 1068 0.010169
357 1103 0.003390
357 1111 0.003390
357 1118 0.030508
357 1136 0.003390
357 1142 0.006780
357 1161 0.003390
357 1169 0.016949
357 1178 0.010169
357 1181 0.013559
357 1182 0.003390
357 1184 0.003390
357 1190 0.003390
357 1208 0.003390
357 1217 0.003390
357 1244 0.003390
357 1248 0.003390
357 1253 0.030508
357 1260 0.003390
357 1284 0.003390
357 1291 0.006780
357 1304 0.003390
357 1343 0.003390
357 1359 0.003390
357 1362 0.006780
357 1363 0.003390
357 1387 0.003390
357 1402 0.003390
357 1403 0.013559
357 1417 0.003390
357 1426 0.006780
357 1431 0.003390
357 1521 0.003390
357 1546 0.003390
357 1554 0.044068
357 1565 0.003390
357 1568 0.003390
357 1582 0.003390
357 1585 0.003390
357 1598 0.003390
357 1603 0.006780
357 1616 0.006780
357 1624 0.016949
357 1644 0.016949
357 1701 0.003390
357 1796 0.003390
358 32 0.033333
358 88 0.066667
358 105 0.066667
358 250 0.066667
358 254 0.100000
358 281 0.100000
358 357 0.033333
358 400 0.033333
358 431 0.066667
358 479 0.033333
358 719 0.033333
358 847 0.133333
358 991 0.066667
358 1484 0.066667
358 1686 0.100000
359 144 0.071429
359 368 0.714286
359 460 0.214286
361 311 0.085714
361 389 0.057143
361 460 0.028571
361 463 0.057143
361 638 0.057143
361 697 0.028571
361 773 0.028571
361 788 0.028571
361 809 0.057143
361 864 0.057143
361 913 0.028571
361 1026 0.028571
361 1056 0.114286
361 1069 0.028571
361 1255 0.028571
361 1402 0.114286
361 1417 0.028571
361 1436 0.057143
361 1587 0.028571
361 1641 0.028571
361 1749 0.028571
362 765 0.250000
362 783 0.250000
362 928 0.250000
362 1421 0.250000
363 364 0.076923
363 454 0.461538
363 475 0.230769
363 502 0.076923
363 713 0.076923
363 816 0.076923
364 342 0.050000
364 429 0.050000
364 509 0.100000
364 532 0.250000
