dim 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dim 1
622 1634 0.000001
622 1643 0.000001
622 1645 0.004302
622 1646 0.000478
622 1648 0.000005
622 1663 0.000008
622 1671 0.000001
622 1676 0.000001
622 1677 0.000004
622 1678 0.000001
622 1699 0.000137
622 1726 0.000010
622 1731 0.000001
622 1737 0.002555
622 1738 0.000003
622 1741 0.000002
622 1749 0.000008
622 1751 0.000048
622 1753 0.000004
622 1785 0.000006
622 1803 0.000001
622 1808 0.000481
622 1824 0.002655
622 1828 0.000055
622 1839 0.000001
622 1852 0.008369
622 1855 0.000139
622 1870 0.000013
622 1878 0.000001
622 1880 0.002655
622 1883 0.000001
622 1888 0.000011
622 1890 0.000001
622 1910 0.000002
622 1911 0.000001
622 1924 0.000005
622 1932 0.000032
622 1937 0.001360
622 1956 0.036145
622 1960 0.000304
622 1968 0.000035
622 1978 0.000003
622 2090 0.000031
622 2092 0.002856
622 2096 0.000201
622 2124 0.000091
622 2139 0.000001
622 2149 0.003199
622 2160 0.000801
622 2207 0.002655
622 2386 0.000001
622 2521 0.001325
623 2 0.004723
623 5 0.004723
623 6 0.004843
623 8 0.000001
623 18 0.000001
623 21 0.000001
623 26 0.000021
623 32 0.000021
623 39 0.000001
623 44 0.000916
623 51 0.000019
623 56 0.178627
623 57 0.002212
623 64 0.000001
623 83 0.089313
623 100 0.000031
623 104 0.000001
623 109 0.093310
623 118 0.000095
623 133 0.000053
623 144 0.000002
623 150 0.000377
623 151 0.000299
623 157 0.000095
623 158 0.003869
623 160 0.000017
623 163 0.001975
623 165 0.000003
623 167 0.000007
623 168 0.029958
623 169 0.000004
623 172 0.000003
623 179 0.000008
623 197 0.000022
623 200 0.000025
623 202 0.000039
623 203 0.000010
623 228 0.000002
623 230 0.001232
623 231 0.005228
623 232 0.029771
623 236 0.018883
623 239 0.000326
623 242 0.002127
623 243 0.000021
623 245 0.000058
623 271 0.000002
623 276 0.000005
623 277 0.000001
623 280 0.001435
623 281 0.000002
623 286 0.000015
623 320 0.000003
623 321 0.000063
623 322 0.000063
623 323 0.000355
623 327 0.000001
623 329 0.002594
623 335 0.000003
623 355 0.000009
623 361 0.000001
623 380 0.000002
623 391 0.000003
623 394 0.000014
623 395 0.000004
623 396 0.000004
623 398 0.000004
623 399 0.000001
623 409 0.000001
623 417 0.000003
623 421 0.000299
623 425 0.000007
623 432 0.000122
623 433 0.000005
623 436 0.000004
623 437 0.000003
623 441 0.000009
623 443 0.000001
623 444 0.000001
623 478 0.000009
623 497 0.000003
623 519 0.000001
623 521 0.000005
623 522 0.000001
623 523 0.000233
623 524 0.000001
623 525 0.000010
623 542 0.000001
623 549 0.000047
623 550 0.000196
623 551 0.000007
623 552 0.000030
623 554 0.000022
623 555 0.000002
623 575 0.000002
623 577 0.000046
623 578 0.000991
623 579 0.000027
623 580 0.000011
623 586 0.000058
623 591 0.000003
623 605 0.000024
623 620 0.000684
623 624 0.178786
623 625 0.059542
623 626 0.023817
623 627 0.178627
623 644 0.000005
623 681 0.000019
623 683 0.000008
623 686 0.000003
623 701 0.000001
623 705 0.010780
623 707 0.000037
623 710 0.000004
623 720 0.000002
623 734 0.006494
623 744 0.000175
623 749 0.000001
623 776 0.000159
623 777 0.000160
623 778 0.000006
623 779 0.000047
623 780 0.000066
623 781 0.002474
623 807 0.000001
623 810 0.000001
623 817 0.000039
623 818 0.000079
623 819 0.000002
623 829 0.001237
623 831 0.000009
623 849 0.000006
623 858 0.000915
623 877 0.000946
623 890 0.000285
623 892 0.000009
623 900 0.000016
623 927 0.000008
623 928 0.000002
623 940 0.000109
623 941 0.000044
623 943 0.000167
623 947 0.000002
623 950 0.000001
623 951 0.000004
623 952 0.000301
623 964 0.003713
623 965 0.000002
623 967 0.000002
623 973 0.000005
623 974 0.000012
623 975 0.000002
623 977 0.000048
623 978 0.000009
623 984 0.000448
623 1005 0.000001
623 1020 0.029771
623 1024 0.000045
623 1025 0.000169
623 1027 0.000002
623 1029 0.000010
623 1034 0.000001
623 1040 0.000001
623 1041 0.000074
623 1042 0.000010
623 1068 0.000004
623 1072 0.000013
623 1073 0.000001
623 1076 0.000008
623 1100 0.000413
623 1101 0.000006
623 1102 0.000003
623 1116 0.000684
623 1136 0.000001
623 1137 0.000021
623 1139 0.000031
623 1145 0.000001
623 1146 0.000074
623 1148 0.000433
623 1157 0.000079
623 1172 0.000007
623 1173 0.000002
623 1176 0.000001
623 1177 0.000070
623 1179 0.000003
623 1180 0.000001
623 1199 0.000011
623 1200 0.000289
623 1204 0.000410
623 1216 0.000027
623 1217 0.000001
623 1231 0.000033
623 1254 0.000070
623 1257 0.000021
623 1258 0.002594
623 1268 0.000159
623 1281 0.000009
623 1283 0.000002
623 1296 0.000002
623 1320 0.000008
623 1321 0.000006
623 1322 0.000004
623 1342 0.000001
623 1343 0.000009
623 1344 0.000009
623 1345 0.000597
623 1346 0.000026
623 1349 0.000008
623 1350 0.000006
623 1358 0.000083
623 1364 0.000002
623 1367 0.000001
623 1382 0.000003
623 1389 0.000001
623 1398 0.000002
623 1413 0.000001
623 1424 0.000006
623 1432 0.000001
623 1449 0.000004
623 1453 0.001603
623 1454 0.000003
623 1459 0.000008
623 1494 0.000010
623 1498 0.000025
623 1499 0.000006
623 1500 0.000001
623 1511 0.000002
623 1530 0.000093
623 1593 0.000159
623 1600 0.000009
623 1609 0.000010
623 1622 0.000003
623 1628 0.000005
623 1634 0.000001
623 1646 0.000221
623 1655 0.000002
623 1670 0.000001
623 1672 0.000133
623 1676 0.000040
623 1720 0.001237
623 1726 0.000007
623 1731 0.000087
623 1738 0.000001
623 1753 0.000001
623 1760 0.000298
623 1788 0.001341
623 1792 0.000011
623 1803 0.000003
623 1819 0.000013
623 1820 0.000034
623 1845 0.000001
623 1852 0.000001
623 1860 0.000915
623 1864 0.000002
623 1883 0.000003
623 1888 0.000007
623 1890 0.000019
623 1898 0.000022
623 1911 0.000003
623 1918 0.000001
623 1978 0.000001
623 2005 0.000001
623 2090 0.000159
624 6 0.001017
624 43 0.000001
624 44 0.000001
624 56 0.052714
624 64 0.000008
624 65 0.000001
624 68 0.000001
624 71 0.000002
624 76 0.000003
624 100 0.000001
624 133 0.000462
624 148 0.000001
624 150 0.000001
624 151 0.000001
624 157 0.000845
624 158 0.034255
624 160 0.000001
624 163 0.017480
624 165 0.000023
624 167 0.000001
624 169 0.000035
624 170 0.000002
624 172 0.000027
624 175 0.000001
624 179 0.000001
624 197 0.000001
624 200 0.000013
624 202 0.000006
624 203 0.000005
624 228 0.000021
624 239 0.002882
624 242 0.018826
624 243 0.000185
624 245 0.000517
624 271 0.000010
624 276 0.000001
624 280 0.012701
624 281 0.000015
624 286 0.000115
624 320 0.000023
624 321 0.000555
624 322 0.000555
624 323 0.003142
624 327 0.000001
624 335 0.000023
624 347 0.000002
624 355 0.000083
624 361 0.000004
624 378 0.000001
624 391 0.000023
624 398 0.000004
624 399 0.000001
624 409 0.000006
624 417 0.000023
624 425 0.000031
624 432 0.000088
624 433 0.000021
624 436 0.000035
624 437 0.000018
624 441 0.000012
624 443 0.000001
624 444 0.000010
624 478 0.000072
624 497 0.000005
624 513 0.000001
624 519 0.000010
624 521 0.000043
624 522 0.000006
624 523 0.002060
624 524 0.000007
624 525 0.000085
624 549 0.000111
624 564 0.000001
624 566 0.000001
624 575 0.000014
624 577 0.000189
624 578 0.008696
624 579 0.000220
624 580 0.000083
624 586 0.000034
624 591 0.000023
624 605 0.000215
624 608 0.000001
624 610 0.000003
624 620 0.006054
624 622 0.000001
624 623 0.356266
624 626 0.052714
624 627 0.263570
624 667 0.000002
624 679 0.000001
624 681 0.000086
624 683 0.000031
624 704 0.000002
624 706 0.000001
624 707 0.000321
624 710 0.000035
624 734 0.000083
624 744 0.001530
624 776 0.001408
624 777 0.001412
624 778 0.000006
624 779 0.000118
624 787 0.000003
624 807 0.000001
624 810 0.000006
624 821 0.000002
624 825 0.000003
624 831 0.000083
624 836 0.000003
624 844 0.052714
624 877 0.000267
624 887 0.000001
624 892 0.000001
624 900 0.000143
624 927 0.000032
624 928 0.000021
624 940 0.000962
624 941 0.000385
624 943 0.001478
624 947 0.000002
624 951 0.000002
624 952 0.000001
624 958 0.000001
624 964 0.000001
624 967 0.000017
624 973 0.000047
624 974 0.000002
624 975 0.000016
624 977 0.000424
624 1005 0.000002
624 1024 0.000401
624 1025 0.001409
624 1027 0.000002
624 1029 0.000002
624 1040 0.000007
624 1041 0.000654
624 1042 0.000089
624 1068 0.000038
624 1072 0.000114
624 1073 0.000010
624 1076 0.000065
624 1100 0.003632
624 1101 0.000052
624 1102 0.000029
624 1107 0.000001
624 1116 0.006054
624 1136 0.000004
624 1139 0.000267
624 1145 0.000006
624 1146 0.000657
624 1148 0.003834
624 1172 0.000005
624 1176 0.000004
624 1177 0.000017
624 1198 0.000003
624 1199 0.000091
624 1200 0.002556
624 1204 0.003632
624 1216 0.000239
624 1217 0.000006
624 1231 0.000001
624 1254 0.000015
624 1257 0.000186
624 1268 0.001407
624 1281 0.000001
624 1283 0.000012
624 1296 0.000002
624 1320 0.000001
624 1321 0.000002
624 1323 0.000001
624 1340 0.000001
624 1343 0.000001
624 1344 0.000001
624 1345 0.000001
624 1346 0.000002
624 1349 0.000057
624 1350 0.000005
624 1358 0.000736
624 1373 0.000002
624 1379 0.000001
624 1382 0.000023
624 1447 0.000001
624 1448 0.000003
624 1449 0.000035
624 1453 0.014117
624 1454 0.000010
624 1457 0.052716
624 1459 0.000050
624 1483 0.000001
624 1498 0.000222
624 1499 0.000057
624 1500 0.000010
624 1508 0.000001
624 1511 0.000011
624 1530 0.000822
624 1531 0.000001
624 1582 0.000001
624 1593 0.001386
624 1600 0.000083
624 1609 0.000083
624 1628 0.000043
624 1634 0.000011
624 1645 0.000001
624 1646 0.001951
624 1650 0.000003
624 1670 0.000006
624 1676 0.000009
624 1726 0.000055
624 1731 0.000004
624 1738 0.000006
624 1753 0.000008
624 1760 0.000002
624 1803 0.000023
624 1878 0.000001
624 1883 0.000023
624 1888 0.000055
624 1890 0.000009
624 1910 0.000001
624 1918 0.000007
624 1932 0.000001
624 1960 0.000001
624 1978 0.000006
624 2005 0.000004
624 2090 0.001407
625 56 0.011905
625 83 0.380952
625 108 0.380952
625 242 0.190476
625 623 0.011905
625 626 0.011905
625 1870 0.011905
626 56 0.336134
626 623 0.112045
626 624 0.056023
626 625 0.112045
626 627 0.336134
626 1003 0.023810
626 1461 0.023810
627 56 0.280112
627 61 0.047619
627 623 0.112045
627 624 0.336134
627 626 0.224090
628 629 0.357143
628 630 0.357143
628 631 0.238095
628 736 0.009524
628 737 0.009524
628 1057 0.009524
628 1626 0.009524
628 1764 0.009524
629 541 0.015873
629 628 0.190476
629 630 0.285714
629 677 0.285714
629 678 0.190476
629 1115 0.015873
629 1153 0.015873
630 246 0.176471
630 247 0.235294
630 628 0.235294
630 629 0.117647
630 736 0.235294
631 628 0.317460
631 736 0.317460
631 737 0.158730
631 977 0.047619
631 1392 0.158730
632 304 0.055556
632 330 0.055556
632 633 0.277778
632 634 0.111111
632 635 0.055556
632 636 0.111111
632 637 0.333333
633 83 0.317460
633 632 0.238095
633 650 0.007937
633 656 0.317460
633 694 0.007937
633 1107 0.007937
633 1248 0.079365
633 1506 0.007937
633 1642 0.007937
633 1649 0.007937
634 632 0.250000
634 953 0.250000
634 1792 0.250000
634 1798 0.250000
635 142 0.090703
635 406 0.090703
635 632 0.047619
635 637 0.136054
635 786 0.090703
635 1394 0.136054
635 1738 0.090703
635 1761 0.090703
635 1886 0.090703
635 1909 0.136054
636 632 0.146520
636 1218 0.073260
636 1246 0.146520
636 1248 0.146520
636 1322 0.439560
636 1722 0.047619
637 119 0.238095
637 303 0.190476
637 632 0.285714
637 635 0.142857
637 813 0.095238
637 1426 0.047619
638 639 0.219780
638 640 0.219780
638 641 0.146520
638 642 0.366300
638 1811 0.023810
638 1872 0.023810
639 638 0.380952
639 640 0.190476
639 914 0.380952
639 1982 0.015873
639 2073 0.015873
639 2501 0.015873
640 71 0.095238
640 638 0.095238
640 639 0.015873
640 641 0.095238
640 642 0.190476
640 725 0.015873
640 1313 0.095238
640 1811 0.285714
640 1812 0.095238
640 1881 0.015873
641 638 0.476190
641 640 0.238095
641 642 0.023810
641 689 0.023810
641 1579 0.238095
642 638 0.432900
642 640 0.346320
642 641 0.173160
642 2073 0.047619
643 644 0.095238
643 645 0.190476
643 646 0.095238
643 647 0.380952
643 648 0.095238
643 649 0.095238
643 1630 0.047619
644 6 0.000001
644 8 0.000011
644 21 0.000031
644 26 0.000005
644 32 0.000005
644 36 0.000001
644 37 0.000001
644 51 0.000023
644 76 0.000006
644 77 0.000002
644 80 0.000001
644 100 0.000230
644 104 0.000007
644 118 0.000022
644 129 0.000001
644 130 0.000004
644 144 0.000072
644 150 0.000087
644 151 0.000088
644 160 0.000003
644 167 0.000002
644 179 0.000002
644 181 0.000002
644 191 0.000010
644 197 0.000065
644 200 0.000280
644 202 0.000537
644 203 0.000120
644 213 0.000002
644 249 0.000010
644 271 0.000001
644 276 0.000052
644 277 0.000036
644 280 0.000003
644 286 0.000001
644 332 0.000001
644 361 0.000002
644 380 0.000090
644 394 0.000003
644 395 0.000001
644 396 0.000001
644 398 0.000006
644 399 0.000002
644 421 0.000054
644 422 0.000003
644 425 0.000001
644 432 0.000912
644 433 0.000001
644 437 0.000007
644 441 0.000012
644 443 0.000002
644 446 0.000002
644 457 0.000001
644 478 0.000002
644 497 0.000020
644 540 0.000002
644 542 0.000017
644 549 0.000075
644 550 0.000039
644 551 0.000002
644 552 0.000006
644 554 0.000004
644 555 0.000051
644 577 0.000039
644 578 0.000008
644 579 0.000001
644 580 0.000001
644 586 0.000163
644 597 0.000001
644 598 0.000001
644 603 0.000004
644 608 0.000002
644 610 0.000006
644 643 0.023831
644 648 0.219974
644 681 0.000024
644 683 0.000001
644 686 0.000023
644 688 0.000001
644 695 0.000001
644 698 0.000001
644 701 0.000003
644 706 0.000001
644 709 0.000001
644 717 0.000001
644 720 0.000070
644 729 0.000002
644 744 0.000001
644 749 0.000025
644 778 0.000009
644 779 0.000007
644 780 0.000013
644 781 0.000001
644 807 0.000007
644 809 0.000004
644 817 0.000082
644 818 0.000018
644 819 0.000013
644 829 0.000001
644 831 0.000001
644 834 0.000004
644 848 0.366624
644 849 0.296634
644 877 0.000001
644 878 0.000002
644 890 0.000067
644 892 0.078327
644 901 0.000002
644 927 0.000001
644 947 0.000003
644 951 0.000001
644 952 0.000055
644 961 0.000002
644 962 0.000012
644 964 0.000004
644 965 0.000026
644 974 0.000186
644 978 0.000002
644 984 0.000081
644 1005 0.000002
644 1006 0.000002
644 1015 0.000002
644 1016 0.000002
644 1018 0.000004
644 1025 0.000002
644 1027 0.000002
644 1029 0.000002
644 1034 0.000004
644 1040 0.000003
644 1044 0.000002
644 1049 0.000003
644 1062 0.000002
644 1076 0.000001
644 1100 0.000007
644 1137 0.000005
644 1139 0.000001
644 1145 0.000001
644 1146 0.000001
644 1156 0.000001
644 1157 0.000018
644 1172 0.000088
644 1173 0.000021
644 1177 0.000187
644 1179 0.000073
644 1180 0.000019
644 1184 0.000004
644 1199 0.000002
644 1212 0.000004
644 1231 0.000008
644 1240 0.000001
644 1254 0.000187
644 1281 0.000002
644 1296 0.000002
644 1320 0.000203
644 1321 0.000136
644 1322 0.000001
644 1340 0.000004
644 1343 0.000002
644 1344 0.000002
644 1345 0.000108
644 1346 0.000005
644 1349 0.000002
644 1350 0.000079
644 1364 0.000008
644 1365 0.000001
644 1366 0.000002
644 1367 0.000025
644 1369 0.000003
644 1382 0.000010
644 1389 0.000584
644 1398 0.000017
644 1409 0.000003
644 1411 0.000001
644 1413 0.000004
644 1424 0.003335
644 1432 0.000005
644 1433 0.000002
644 1449 0.000001
644 1452 0.000001
644 1453 0.000002
644 1454 0.000013
644 1459 0.000007
644 1494 0.000055
644 1495 0.000003
644 1511 0.000001
644 1560 0.000001
644 1582 0.000003
644 1586 0.000001
644 1589 0.000001
644 1590 0.000008
644 1593 0.000001
644 1617 0.000003
644 1622 0.000068
644 1655 0.000051
644 1672 0.000027
644 1676 0.000009
644 1699 0.000001
644 1720 0.000001
644 1726 0.000001
644 1731 0.001668
644 1751 0.000001
644 1753 0.000003
644 1756 0.000002
644 1760 0.000069
644 1777 0.000001
644 1792 0.000106
644 1803 0.000009
644 1819 0.000002
644 1820 0.000007
644 1839 0.000021
644 1845 0.000584
644 1852 0.000026
644 1864 0.000051
644 1883 0.000009
644 1888 0.000001
644 1890 0.000005
644 1898 0.000004
644 1908 0.000002
644 1911 0.000024
644 1932 0.000001
644 2005 0.000002
645 19 0.000315
645 20 0.000071
645 21 0.000001
645 23 0.000004
645 25 0.000544
645 59 0.000015
645 64 0.000036
645 66 0.000010
645 68 0.000004
645 71 0.000024
645 72 0.000004
645 100 0.000001
645 129 0.000001
645 130 0.000004
645 144 0.000012
645 147 0.000007
645 148 0.000037
645 167 0.000004
645 171 0.000001
645 173 0.000153
645 179 0.000004
645 188 0.000001
645 190 0.000001
645 191 0.000002
645 193 0.000016
645 194 0.000002
645 197 0.000005
645 198 0.000001
645 200 0.000001
645 202 0.000002
645 211 0.000001
645 213 0.000001
645 215 0.000001
645 217 0.000003
645 229 0.000001
645 249 0.000002
645 277 0.000006
645 278 0.000023
645 304 0.000001
645 307 0.000006
645 309 0.000001
645 315 0.000001
645 322 0.000002
645 332 0.000001
645 342 0.000002
645 374 0.003402
645 375 0.000071
645 380 0.000014
645 381 0.000001
645 382 0.000095
645 389 0.000001
645 418 0.000001
645 432 0.000003
645 437 0.000001
645 446 0.000002
645 449 0.000008
645 455 0.000001
645 464 0.000001
645 466 0.000001
